	1\nnew_experiment\n	2\nnew_experiment\n	3\nnew_experiment\n	4\nnew_experiment\n	5\nnew_experiment\n	6\nnew_experiment\n	7\nnew_experiment\n	8\nnew_experiment\n	9\nnew_experiment\n	10\nnew_experiment\n	11\nnew_experiment\n	12\nnew_experiment\n	13\nnew_experiment\n	14\nnew_experiment\n	15\nnew_experiment\n	16\nnew_experiment\n	17\nnew_experiment\n	18\nnew_experiment\n	19\nnew_experiment\n	20\nnew_experiment\n	
1.56337	0.0063642	-0.063758	0.0904427	0.118546	0.175068	0.639103	42.25	39.8393	0.769058	0.300839	0.160255	0.0995488	0.0522514	0.022049	-0.0113992	0.268259	0.272678	0.0309696	0.093873	0.101719	
1.56361	-0.00055328	-0.06124	0.089596	0.119687	0.177586	0.596375	46.3612	43.5676	0.795578	0.293826	0.160219	0.101393	0.0493956	0.0134201	-0.0133793	0.244937	0.240623	0.0286708	0.0976109	0.110626	
1.56386	-0.0114454	-0.063035	0.0878156	0.116073	0.184872	0.564007	48.9548	46.0864	0.834473	0.293278	0.163953	0.0974518	0.0515787	0.0157242	-0.0122311	0.215274	0.206818	0.0248958	0.100628	0.120773	
1.5641	-0.0223375	-0.0648301	0.0860351	0.112471	0.192173	0.536556	49.6073	47.0874	0.873383	0.29273	0.167699	0.0935231	0.0537736	0.0180283	-0.0110829	0.185612	0.173016	0.0211207	0.103645	0.130932	
1.56434	-0.0261976	-0.0669242	0.0842547	0.113422	0.192108	0.506344	48.2955	46.48	0.910202	0.292182	0.162164	0.0895943	0.0587889	0.0203323	-0.00993464	0.159801	0.142006	0.0173456	0.104266	0.14109	
1.56459	-0.0251529	-0.0690184	0.0824867	0.114386	0.187134	0.476139	45.3412	44.4106	0.951797	0.291635	0.15663	0.0856655	0.0592845	0.022644	-0.00877472	0.142797	0.121452	0.0135818	0.109158	0.151249	
1.56483	-0.0201464	-0.0711126	0.0878778	0.117163	0.175194	0.450333	41.275	41.1893	0.998779	0.280609	0.153996	0.0891605	0.0575026	0.0249405	-0.00537696	0.132214	0.10881	0.00277504	0.113239	0.157882	
1.56507	-0.0151398	-0.0732068	0.0932814	0.119953	0.158356	0.424522	36.6451	37.2161	1.05537	0.269583	0.151361	0.0972831	0.0557325	0.0272522	-0.0019675	0.121631	0.0961685	-0.00803179	0.117332	0.164526	
1.56532	-0.0101332	-0.0750018	0.0986726	0.115743	0.143974	0.398716	31.8994	32.9084	1.12045	0.267702	0.158008	0.102513	0.0601932	0.0295563	0.00143026	0.111598	0.0841751	-0.0188386	0.12168	0.17117	
1.56556	-0.00511396	-0.0767843	0.104076	0.106662	0.129593	0.372917	27.3701	28.627	1.19031	0.265821	0.164654	0.107744	0.0691853	0.031868	0.00483973	0.101565	0.072197	-0.0296341	0.126039	0.177814	
1.5658	-0.00408205	-0.0766846	0.107326	0.0987867	0.114994	0.352642	23.2559	24.6362	1.26245	0.264749	0.167276	0.11301	0.0794872	0.0361938	0.00289481	0.0913946	0.0673866	-0.0271437	0.126971	0.175442	
1.56605	-0.00794208	-0.0717982	0.110575	0.0909237	0.100407	0.332367	19.6568	21.0903	1.33942	0.263677	0.16991	0.113661	0.089801	0.0405197	0.000949889	0.0812241	0.0625725	-0.0246533	0.127903	0.173081	
1.56629	-0.0090504	-0.0696043	0.113327	0.0827437	0.0861244	0.312401	16.589	18.0479	1.42915	0.262606	0.172544	0.116915	0.102652	0.0448456	-0.000995032	0.0710537	0.0577583	-0.0221629	0.122712	0.17072	
1.56653	-0.010146	-0.0674104	0.116091	0.0745764	0.071846	0.292442	14.018	15.5033	1.53485	0.261534	0.175178	0.120169	0.110983	0.0491714	-0.00292824	0.0608833	0.0529594	-0.0196612	0.113273	0.168359	
1.56678	-0.0115601	-0.0673107	0.109779	0.0730926	0.0569382	0.282005	11.8884	13.4125	1.66742	0.265416	0.180713	0.115228	0.109107	0.0534973	-0.00487316	0.058785	0.0526199	-0.0171708	0.106041	0.157377	
1.56702	-0.0129741	-0.0672109	0.0955101	0.0716214	0.0469551	0.276485	10.1336	11.7108	1.82875	0.269297	0.186247	0.110287	0.102711	0.0578232	-0.00680637	0.0566867	0.0522842	-0.0146804	0.0988199	0.146406	
1.56726	-0.0143882	-0.066812	0.0857114	0.0701503	0.0459709	0.267891	8.69461	10.3362	2.02444	0.273179	0.191781	0.105828	0.0985807	0.0621567	-0.00875129	0.0545884	0.0522232	-0.01219	0.0913219	0.135874	
1.56751	-0.0157895	-0.0664007	0.0759251	0.0686792	0.0531693	0.259308	7.51461	9.24213	2.25526	0.277061	0.197316	0.101369	0.0944504	0.0664902	-0.0106845	0.0524901	0.0521774	-0.00968829	0.0838349	0.125342	
1.56775	-0.0174329	-0.0672608	0.0661762	0.0646843	0.0630875	0.242275	6.54767	8.37917	2.52596	0.287539	0.200772	0.100561	0.0940374	0.0637741	-0.00837636	0.0501739	0.0532722	-0.001293	0.0799195	0.118939	
1.56799	-0.0190763	-0.0633217	0.0564398	0.0607021	0.0730095	0.220333	5.74832	7.70999	2.83179	0.298017	0.20424	0.107467	0.0936244	0.0610504	-0.00605652	0.0478692	0.058857	0.00710225	0.0760151	0.119576	
1.56824	-0.0207196	-0.0593952	0.0470021	0.0567198	0.0736237	0.201466	5.07773	7.19937	3.17708	0.317639	0.207708	0.119289	0.0932114	0.0583344	-0.00374839	0.0455531	0.0619087	0.0154975	0.069715	0.124254	
1.56848	-0.0223503	-0.0602428	0.0375645	0.0527377	0.0742378	0.182598	4.5077	6.82364	3.55112	0.337262	0.211176	0.131123	0.0928101	0.0556259	-0.00142854	0.0432484	0.0649719	0.0239041	0.0676741	0.128933	
1.56872	-0.0215477	-0.061801	0.0335927	0.0449888	0.0699425	0.172943	4.01689	6.56186	3.94003	0.345454	0.221978	0.145163	0.0898482	0.0529022	-0.000807576	0.0431337	0.0685844	0.0393311	0.0696151	0.129383	
1.56896	-0.0207451	-0.0633467	0.0344144	0.0372527	0.0656471	0.168217	3.59616	6.40398	4.32417	0.353646	0.232793	0.159215	0.0868862	0.0501938	-0.000174887	0.0430305	0.0722084	0.0547694	0.0715673	0.122816	
1.56921	-0.0199425	-0.0678965	0.042109	0.0267772	0.061348	0.160725	3.2402	6.34123	4.68643	0.361838	0.252888	0.172966	0.0867564	0.0474777	0.000457801	0.0429273	0.0733032	0.0701965	0.0737857	0.111768	
1.56945	-0.0191272	-0.0676472	0.0498035	0.0211716	0.0570526	0.153229	2.93604	6.36687	5.01993	0.370042	0.272984	0.186729	0.0821069	0.0447693	0.00109048	0.0428241	0.0788879	0.0856348	0.076004	0.10072	
1.56969	-0.011904	-0.0604796	0.0553441	0.0200683	0.0498962	0.154484	2.67449	6.47971	5.32968	0.386044	0.287847	0.191899	0.0771153	0.0456161	-0.000116304	0.0327569	0.0893021	0.0986728	0.0792318	0.0890018	
1.56994	-0.00468081	-0.0532996	0.0608971	0.0189776	0.0427361	0.155754	2.44646	6.68404	5.62343	0.402047	0.302722	0.192441	0.0766551	0.0464554	-0.00131138	0.0227011	0.0997314	0.111711	0.0824706	0.0772948	
1.57018	0.00498834	-0.0431404	0.0664501	0.0181913	0.0358849	0.159481	2.24623	6.98293	5.93355	0.427195	0.308316	0.195587	0.0733627	0.0472946	0.00648002	0.0131842	0.11071	0.133403	0.0854432	0.0740221	
1.57042	0.00977832	-0.0377553	0.0720032	0.017405	0.0290298	0.158291	2.07344	7.38261	6.29164	0.452342	0.313911	0.198744	0.0700821	0.0481491	0.0142831	0.00367884	0.121696	0.155107	0.0884158	0.0707494	
1.57067	0.00782919	-0.0381666	0.0744559	0.0190411	0.0191116	0.148682	1.92311	7.89354	6.73155	0.470059	0.320074	0.199286	0.0704715	0.048996	0.0170131	-0.00326961	0.129505	0.182209	0.0942168	0.0708044	
1.57091	0.000988185	-0.0385656	0.0769212	0.0206897	0.0140991	0.134171	1.78802	8.53314	7.28975	0.487777	0.326248	0.199841	0.070861	0.0498505	0.0197547	-0.00140065	0.141796	0.209321	0.0957697	0.0708703	
1.57115	-0.00340688	-0.0419686	0.0725136	0.0223384	0.013382	0.122425	1.66893	9.33168	8.00171	0.505494	0.341703	0.200383	0.0626595	0.0506897	0.0224963	0.00432093	0.16396	0.236423	0.0879167	0.0793704	
1.5714	-0.00778922	-0.0405725	0.063325	0.0239871	0.0175781	0.11068	1.55899	10.3364	8.91498	0.523224	0.357158	0.200937	0.0544699	0.0515442	0.025238	0.0100425	0.190609	0.263536	0.0758044	0.0878706	
1.57164	-0.00682104	-0.0376307	0.0596645	0.0295546	0.0218964	0.106915	1.46222	11.6119	10.0858	0.542453	0.366995	0.197105	0.049726	0.0469818	0.0289169	0.0133218	0.219158	0.291392	0.0654002	0.0923843	
1.57188	-0.00584009	-0.0346764	0.056004	0.0351347	0.0262184	0.108082	1.37458	13.2332	11.5857	0.561695	0.376831	0.193285	0.0525464	0.0424271	0.0326076	0.0166126	0.247719	0.319249	0.0550072	0.0969089	
1.57213	-0.00485918	-0.0314354	0.0493553	0.0434543	0.0308456	0.10648	1.29247	15.2865	13.4975	0.580924	0.386667	0.189464	0.0598982	0.0378647	0.0362865	0.0198919	0.28009	0.341877	0.0504706	0.101434	
1.57237	-0.00387824	-0.0281819	0.0475001	0.0469038	0.0354729	0.104877	1.21952	17.856	15.9109	0.600166	0.396515	0.185644	0.06725	0.0333176	0.0399772	0.0231827	0.305016	0.357304	0.0501933	0.105958	
1.57261	-0.0010756	-0.0305254	0.0524057	0.0477028	0.0407143	0.103573	1.14941	21.0159	18.8999	0.619967	0.397457	0.182113	0.0717578	0.033371	0.0339081	0.0282966	0.317902	0.363614	0.0524783	0.103268	
1.57286	0.0017398	-0.0328564	0.0573113	0.0485145	0.0459557	0.10228	1.0793	24.7975	22.512	0.63978	0.3984	0.178582	0.071746	0.0334473	0.0278507	0.0334219	0.320362	0.359839	0.0547743	0.100588	
1.5731	0.0045552	-0.0351999	0.0649062	0.0464346	0.0508919	0.100986	1.01233	29.1458	26.7308	0.659879	0.390062	0.175051	0.0655035	0.0335083	0.0217933	0.0297413	0.311062	0.348841	0.0573365	0.0979083	
1.57334	0.00737059	-0.037531	0.0677326	0.0492247	0.0558281	0.0996933	0.949944	33.8709	31.4258	0.679978	0.381737	0.17152	0.0592609	0.033577	0.015736	0.0260607	0.294319	0.333527	0.0598987	0.0952287	
1.57359	0.0121606	-0.0432152	0.0630262	0.0599665	0.062397	0.0945435	0.892689	38.6132	36.3019	0.700065	0.369145	0.168459	0.0548475	0.0371017	0.0172591	0.0240197	0.26656	0.312431	0.0649788	0.0924941	
1.57383	0.0169633	-0.0488869	0.0535387	0.073156	0.0640602	0.0894051	0.844576	42.8826	40.9001	0.724736	0.356554	0.16541	0.0549773	0.0406342	0.0187939	0.0219902	0.231358	0.284124	0.0700699	0.0897705	
1.57407	0.0147339	-0.0545711	0.0467406	0.0861425	0.0684853	0.0842705	0.798177	46.1657	44.673	0.751967	0.343963	0.166699	0.0551071	0.0441589	0.0203171	0.0199492	0.20034	0.250949	0.0747174	0.0874863	
1.57432	0.00761265	-0.0602428	0.039955	0.0966942	0.0729065	0.0791359	0.75636	48.0489	47.1135	0.78683	0.331384	0.167989	0.0507055	0.0476913	0.0218519	0.0179198	0.169334	0.217784	0.0793649	0.085202	
1.57456	-0.000234783	-0.058747	0.0373403	0.103378	0.0767174	0.0758286	0.716532	48.3096	47.8832	0.833398	0.32208	0.165229	0.0460088	0.0512238	0.0284365	0.0158788	0.144279	0.195517	0.0792983	0.0866846	
1.5748	-0.00806949	-0.0572386	0.0395068	0.101957	0.0805244	0.0725365	0.676703	46.9626	46.9114	0.88455	0.312775	0.157841	0.041324	0.0547562	0.0350329	0.0138493	0.126698	0.173261	0.0721441	0.0952067	
1.57505	-0.0162099	-0.0557428	0.0389838	0.0952103	0.0870972	0.0689392	0.641731	44.2284	44.3975	0.934083	0.303471	0.148719	0.0428699	0.0582809	0.032631	0.0118198	0.113853	0.150994	0.0607306	0.107946	
1.57529	-0.0243503	-0.0542345	0.0384734	0.0884634	0.0887604	0.0653381	0.606771	40.4695	40.7491	0.983615	0.294178	0.139596	0.0489472	0.061821	0.0302292	0.00979029	0.101025	0.128738	0.0493171	0.120685	
1.57553	-0.0262867	-0.0525891	0.0345389	0.0877405	0.0857544	0.0630341	0.583821	36.1167	36.4473	1.03484	0.297501	0.134655	0.0576797	0.0602722	0.0267845	0.00159201	0.0915184	0.112398	0.0442814	0.129416	
1.57578	-0.0282231	-0.0509437	0.0306045	0.0870303	0.0827522	0.0558243	0.560872	31.5826	31.9506	1.09369	0.300836	0.134353	0.0664121	0.0587158	0.0233399	-0.00660625	0.0820198	0.0960585	0.0435161	0.13393	
1.57602	-0.0329112	-0.0466057	0.0266701	0.0863074	0.0766792	0.0446014	0.537922	27.1982	27.6204	1.16425	0.304172	0.136354	0.0754278	0.0548553	0.0198953	-0.00599855	0.0789566	0.0941427	0.0403549	0.130712	
1.57626	-0.0326946	-0.047042	0.0227481	0.0855972	0.0755157	0.0284767	0.514972	23.1844	23.6832	1.2455	0.307507	0.138366	0.0844553	0.0556107	0.0164624	-0.00537938	0.0803642	0.0922383	0.0371937	0.120466	
1.57651	-0.0230127	-0.0487872	0.0187141	0.0815262	0.0764999	0.0113144	0.492308	19.6503	20.245	1.33625	0.317802	0.145091	0.089978	0.064743	0.0124554	-0.00458822	0.0800858	0.0852742	0.038192	0.114612	
1.57675	-0.0133181	-0.0505323	0.01468	0.0774679	0.0774841	-0.000919342	0.469645	16.6262	17.3275	1.43768	0.328097	0.156456	0.0955125	0.0784988	0.00844838	-0.00379705	0.0798187	0.0783213	0.0392013	0.108759	
1.57699	-0.00333044	-0.0525766	0.0175188	0.0733969	0.0784683	-0.00444031	0.44698	14.0914	14.9054	1.55322	0.338392	0.169555	0.103301	0.0920639	0.00444137	-0.00300589	0.0736771	0.0718079	0.0402107	0.102466	
1.57724	0.00666994	-0.0546085	0.0251511	0.0693386	0.079464	0.000236511	0.424317	11.9891	12.9275	1.68551	0.348688	0.182655	0.10657	0.101013	0.000446081	-0.00220327	0.0630608	0.0653058	0.0412201	0.0961731	
1.57748	0.0153836	-0.0525641	0.030729	0.0628834	0.0715523	0.00520325	0.405557	10.2569	11.3246	1.83661	0.358488	0.193429	0.101189	0.101677	-0.00379525	0.0042292	0.0522499	0.0551864	0.0472318	0.0886064	
1.57772	0.0240973	-0.0505198	0.0363069	0.0564408	0.0587273	0.0101852	0.386797	8.83644	10.0382	2.01058	0.3683	0.199588	0.091276	0.094635	-0.00803658	0.0106617	0.0459213	0.052279	0.0532547	0.0810397	
1.57797	0.0331168	-0.0484755	0.0353109	0.04542	0.0489731	0.0184364	0.368038	7.66905	9.01131	2.21807	0.378111	0.199371	0.0813635	0.0921249	-0.0122779	0.0170942	0.0432281	0.059739	0.050759	0.073473	
1.57821	0.0421489	-0.0464187	0.0295462	0.0344118	0.0392189	0.0217781	0.349278	6.70168	8.19858	2.46368	0.387923	0.199166	0.0759942	0.0896072	-0.0165075	0.0235382	0.0450134	0.0672102	0.0482634	0.0659063	
1.57845	0.0557545	-0.0440753	0.0284505	0.0232896	0.0316124	0.0198822	0.338898	5.89496	7.56635	2.75423	0.397735	0.196635	0.0777879	0.0899811	-0.00800144	0.0189632	0.043148	0.069171	0.0526779	0.066071	
1.57869	0.0742648	-0.0417318	0.0273549	0.0170499	0.0289154	0.0180016	0.328518	5.22314	7.08432	3.08899	0.407547	0.198744	0.0841249	0.098053	0.000504665	0.0143882	0.0412941	0.0711431	0.0571036	0.0662358	
1.57894	0.0900106	-0.0366958	0.0259604	0.0150588	0.0262184	0.0158081	0.318139	4.66197	6.73329	3.4569	0.417359	0.204902	0.0946983	0.101799	0.00901076	0.0098132	0.0422401	0.0731038	0.0615292	0.0664005	
1.57918	0.105769	-0.036434	0.0245784	0.0179504	0.0186234	0.0136185	0.307759	4.18919	6.49413	3.83548	0.427171	0.215688	0.109815	0.105553	0.0175286	0.00524969	0.0387077	0.0750759	0.0659548	0.0665652	
1.57942	0.125375	-0.0451223	0.0281766	0.0261685	0.00814056	0.00932693	0.297391	3.78424	6.35512	4.19781	0.444197	0.232572	0.125238	0.109016	0.0252731	0.00559367	0.0333481	0.0837641	0.0795313	0.0616452	
1.57967	0.144994	-0.0538107	0.0317749	0.0343865	-0.00234222	0.00505066	0.287035	3.43668	6.3152	4.52204	0.461223	0.249468	0.140674	0.11248	0.0330177	0.00594912	0.0279999	0.0924524	0.0931077	0.0567362	
1.57991	0.168485	-0.0577123	0.0353731	0.0377346	-0.00576782	0.00106812	0.276667	3.13832	6.36552	4.79807	0.478249	0.266352	0.158941	0.115952	0.0407622	0.00630458	0.0226517	0.101141	0.106684	0.0518162	
1.58015	0.183823	-0.0536237	0.0389838	0.0329661	-0.00428391	-0.00290298	0.266312	2.87872	6.50214	5.03296	0.495287	0.283249	0.172677	0.119415	0.0485184	0.00666003	0.0173035	0.10984	0.120272	0.0469072	
1.5804	0.184587	-0.0439631	0.0354105	0.0216029	0.000267029	-0.00391388	0.262705	2.64821	6.7278	5.25545	0.505933	0.298204	0.183297	0.115181	0.0591686	0.00700401	0.0112915	0.125921	0.141923	0.0469072	
1.58064	0.173937	-0.0343024	0.0318371	0.0102396	0.00972748	3.8147e-06	0.25911	2.44405	7.03975	5.49472	0.51659	0.308545	0.193918	0.110939	0.0698188	0.00735946	0.00976181	0.142013	0.163574	0.0469182	
1.58088	0.155644	-0.031024	0.0282638	0.000804067	0.0164261	0.000850677	0.260074	2.26353	7.44519	5.78047	0.527236	0.312232	0.203972	0.106705	0.0756888	0.00771491	0.014389	0.166748	0.183096	0.0469182	
1.58113	0.132458	-0.0325199	0.0247029	-0.00376156	0.0231361	0.00169373	0.26105	2.10316	7.96248	6.14395	0.537894	0.31592	0.214026	0.102486	0.0740719	0.00807036	0.0190163	0.191494	0.206888	0.0469292	
1.58137	0.106151	-0.0388148	0.0278529	-0.0048776	0.0320358	0.00211716	0.258158	1.96025	8.61124	6.61282	0.5555	0.316077	0.226382	0.0989227	0.0675693	0.0155692	0.0246544	0.217221	0.237191	0.0490817	
1.58161	0.0798573	-0.0451099	0.0310029	-0.00112367	0.0360222	-0.00236511	0.255277	1.83128	9.43575	7.20515	0.573106	0.316245	0.234217	0.0953598	0.0610667	0.0230795	0.0258331	0.242948	0.271753	0.0512451	
1.58186	0.0602897	-0.051704	0.034153	0.00689149	0.0332642	-0.00409317	0.243243	1.71782	10.4835	7.94283	0.599992	0.314088	0.232046	0.0917969	0.0630936	0.0305898	0.0208549	0.268404	0.30738	0.0533976	
1.5821	0.0456141	-0.0582858	0.0373154	0.0197766	0.0305023	-0.00580978	0.23122	1.61522	11.8221	8.86799	0.62689	0.307315	0.225343	0.0882339	0.0651323	0.0381001	0.0158806	0.293872	0.335919	0.0555611	
1.58234	0.0338939	-0.0601929	0.0444497	0.0309877	0.0301933	-0.00784683	0.215187	1.52327	13.5285	10.037	0.658223	0.294938	0.219584	0.084671	0.0615354	0.0507358	0.0136909	0.312476	0.351492	0.0513879	
1.58259	0.0221737	-0.0621001	0.051584	0.0373288	0.0347977	-0.00987244	0.199165	1.43597	15.6855	11.5215	0.689568	0.277946	0.213826	0.0811081	0.0579384	0.0633829	0.0159874	0.326765	0.354287	0.0472257	
1.58283	0.0107592	-0.0571265	0.0584194	0.0386477	0.0366364	-0.0118942	0.187702	1.35371	18.383	13.406	0.711621	0.261146	0.207784	0.0775528	0.0543415	0.07603	0.0157661	0.332479	0.345902	0.0430524	
1.58307	-0.000655174	-0.0473536	0.0652673	0.0375317	0.0384903	-0.0139198	0.176251	1.27611	21.6907	15.7798	0.733685	0.248974	0.201742	0.0739975	0.0507563	0.0886771	0.0155449	0.330991	0.333268	0.0388902	
1.58332	-0.0108339	-0.0385157	0.0632876	0.0387111	0.0437469	-0.00583649	0.170859	1.20721	25.6396	18.7248	0.752173	0.247528	0.19393	0.0816422	0.0528301	0.0904085	0.0132141	0.321368	0.315377	0.0335419	
1.58356	-0.0210126	-0.0296777	0.0565269	0.0447732	0.0489998	0.0022583	0.165478	1.14299	30.1605	22.2992	0.770661	0.253795	0.18613	0.0892944	0.0549039	0.0921514	0.0108833	0.301647	0.290387	0.0281936	
1.5838	-0.0308856	-0.0181473	0.0524555	0.0528011	0.0542526	0.0103531	0.160086	1.0834	35.054	26.5192	0.79843	0.258615	0.178318	0.0964508	0.0569777	0.0938942	0.00855255	0.272731	0.260872	0.0228453	
1.58405	-0.0407586	-0.0114036	0.0483966	0.0608416	0.0595207	0.0184479	0.154706	1.02847	39.938	31.3047	0.82621	0.258808	0.170517	0.103622	0.0590515	0.095637	0.00622177	0.243815	0.231356	0.017508	
1.58429	-0.0499182	-0.0106432	0.0416358	0.0652169	0.0623207	0.0265312	0.147314	0.981293	44.2975	36.4192	0.862582	0.262086	0.164971	0.107414	0.0684363	0.0931604	-0.000118256	0.218415	0.204148	0.0114568	
1.58453	-0.0541858	-0.0146695	0.0348751	0.069605	0.0651207	0.034626	0.139934	0.938766	47.5674	41.4011	0.898954	0.265364	0.159437	0.103516	0.0778211	0.0906837	-0.00645828	0.193016	0.181199	0.00540562	
1.58478	-0.0514214	-0.0166016	0.0281144	0.0736886	0.0679207	0.0427208	0.132554	0.891586	49.2847	45.5971	0.933005	0.268353	0.154185	0.103935	0.0782078	0.088207	-0.0169907	0.167886	0.164373	0.00778875	
1.58502	-0.048657	-0.0185212	0.0213661	0.0777723	0.0707321	0.0508156	0.125174	0.849075	49.2094	48.3315	0.971709	0.271342	0.148934	0.10437	0.0786061	0.0857303	-0.0200653	0.142768	0.147557	0.0101829	
1.58526	-0.0458416	-0.0220988	0.0159002	0.0786474	0.0746078	0.054081	0.122591	0.815063	47.3901	49.1562	1.01499	0.272981	0.150798	0.103447	0.0751498	0.0789768	-0.00999832	0.120974	0.134591	0.0141913	
1.58551	-0.0430262	-0.0304631	0.0104343	0.0746652	0.0784798	0.0573616	0.120019	0.785721	44.1361	48.0012	1.06292	0.27462	0.157206	0.102531	0.0716935	0.0722347	6.86646e-05	0.103507	0.121625	0.0181998	
1.58575	-0.0429625	-0.0358356	0.00496848	0.0650394	0.0823555	0.0603333	0.117436	0.754044	39.9251	45.1616	1.11935	0.276259	0.161053	0.101608	0.0682371	0.057237	0.0103226	0.0886548	0.108658	0.0280069	
1.58599	-0.0380069	-0.0412082	-0.000484943	0.0529913	0.0862427	0.0633011	0.114865	0.722366	35.2572	41.144	1.18507	0.277898	0.164912	0.100693	0.0647808	0.0422394	0.0205765	0.0810145	0.0956921	0.0420421	
1.58624	-0.0294843	-0.0471791	-0.000372887	0.0407783	0.0855141	0.0583725	0.109997	0.690689	30.5672	36.5098	1.25455	0.277512	0.165266	0.100243	0.0575752	0.0314612	0.0279427	0.0820287	0.0859201	0.0535184	
1.58648	-0.0209617	-0.0483633	-0.00026083	0.028578	0.0847816	0.0485344	0.10514	0.659012	26.1617	31.7583	1.33331	0.277126	0.165632	0.0998077	0.0503696	0.0294891	0.0308304	0.090255	0.0761482	0.0607776	
1.58672	-0.0121333	-0.0426667	-0.000148773	0.01653	0.081295	0.0417709	0.100284	0.634033	22.2187	27.2548	1.42174	0.274427	0.165998	0.0950317	0.0431641	0.0320116	0.0272903	0.0986615	0.0666425	0.060569	
1.58697	-0.00330496	-0.0369575	-2.42591e-05	0.00448185	0.0827255	0.0350113	0.0954272	0.613708	18.8029	23.2101	1.52565	0.276355	0.166363	0.0979691	0.0359702	0.0433401	0.0237465	0.0998673	0.0571479	0.0533427	
1.58721	0.00433862	-0.0347636	-0.00133158	-0.00694478	0.08564	0.0251083	0.0908563	0.592163	15.9184	19.7148	1.64587	0.28925	0.17165	0.10009	0.0294324	0.0592207	0.0210533	0.0952922	0.0512027	0.0429207	
1.58745	0.011995	-0.0325572	-0.00262646	-0.0135015	0.0885544	0.0201378	0.0862854	0.570633	13.5227	16.7819	1.78774	0.306785	0.176949	0.102219	0.0228947	0.0707097	0.018364	0.0863898	0.0495167	0.0324986	
1.5877	0.0196385	-0.0234825	-0.00362252	-0.0144273	0.0917778	0.0124016	0.0817145	0.549393	11.5468	14.379	1.96055	0.321994	0.182235	0.10482	0.0211372	0.0764198	0.0156708	0.0708162	0.0539535	0.0248001	
1.58794	0.0272949	-0.00960851	-0.00461859	-0.0129181	0.0950127	0.00466537	0.0771436	0.528137	9.92569	12.4379	2.1674	0.337215	0.187534	0.10743	0.0268783	0.08213	0.0129776	0.0552427	0.0583902	0.0269526	
1.58818	0.0422763	0.010336	-0.00831644	-0.00932905	0.0900497	0.00296402	0.0702873	0.507477	8.59766	10.8852	2.41252	0.348857	0.198107	0.110031	0.0430235	0.0785755	0.0102882	0.0430048	0.0609635	0.0381434	
1.58842	0.0572705	0.030293	-0.00722078	-0.00573999	0.0850906	0.00127411	0.063431	0.486816	7.50293	9.64803	2.69785	0.36051	0.208692	0.11264	0.0591686	0.075021	0.00759506	0.0307668	0.0635368	0.0535514	
1.58867	0.0725577	0.0505493	-0.00881447	-0.00199872	0.0801315	-0.000419617	0.0565746	0.466141	6.59433	8.66462	3.01991	0.371863	0.219278	0.115242	0.0757825	0.0714665	0.0049057	0.0271833	0.0663763	0.0645665	
1.58891	0.0878577	0.0708055	-0.0104082	0.00175518	0.0751839	-0.00210953	0.0497302	0.445496	5.83589	7.88696	3.37602	0.383227	0.229863	0.117851	0.0924081	0.067912	0.00221252	0.0236111	0.0692269	0.0657526	
1.58915	0.108903	0.0828221	-0.0084285	0.00296003	0.0662346	-0.00616837	0.0401123	0.432678	5.19762	7.27622	3.74502	0.392025	0.238501	0.130363	0.106257	0.0568701	-0.00159836	0.0221462	0.0707798	0.0614366	
1.5894	0.134853	0.0948511	-0.00643639	0.00416481	0.0572853	-0.0102158	0.0304945	0.419861	4.65195	6.81027	4.09855	0.396207	0.247151	0.142891	0.120106	0.0458397	-0.00540924	0.0206812	0.0765919	0.0613377	
1.58964	0.157529	0.106868	-0.00444427	0.00339121	0.0486412	-0.0114975	0.0208765	0.407043	4.19182	6.47198	4.41071	0.402979	0.255789	0.155403	0.124956	0.0436153	-0.00306702	0.0192163	0.0863971	0.0723089	
1.58988	0.180218	0.118897	-0.00245215	-0.0022524	0.0400124	-0.0176964	0.0112586	0.394226	3.79877	6.24494	4.6641	0.409764	0.264439	0.167931	0.129807	0.0413909	0.00374985	0.0177513	0.100462	0.0832911	
1.59013	0.201977	0.136398	-0.00445671	-0.0124108	0.0312691	-0.0265732	0.0176388	0.386063	3.46323	6.11715	4.85755	0.421647	0.275342	0.18045	0.128471	0.0466882	0.00972748	0.0162864	0.118697	0.093823	
