	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	
3.05182	-0.00452948	0.00861658	0.0355368	-0.0367791	-0.0662925	-0.198599	-0.0884707	-0.0676849	-0.00526639	0.0483292	-0.00376969	-0.0163003	-0.0424422	-0.0184735	0.00502734	-0.0790234	-0.00274087	-0.0590176	0.0780284	-0.0170702	
3.05206	0.00936178	0.0147153	0.0329106	-0.0388174	-0.0656855	-0.192302	-0.0831455	-0.0687407	-0.00231199	0.0535231	-0.00203727	-0.0189692	-0.0400569	-0.0190629	0.000902985	-0.0801293	-0.00509223	-0.0553226	0.0790388	-0.0225659	
3.0523	0.0232504	0.0240946	0.0322037	-0.0438419	-0.0642371	-0.184539	-0.0753498	-0.0716769	-0.00330582	0.0550021	-0.00278576	-0.0193614	-0.0369672	-0.0179374	-0.00491389	-0.082166	-0.00669526	-0.0496434	0.0792299	-0.0239374	
3.05255	0.0340426	0.0304902	0.0303438	-0.0515834	-0.0617274	-0.177278	-0.0674906	-0.0771508	-0.00576111	0.0515499	-0.00408334	-0.0182929	-0.0336888	-0.0144882	-0.00802139	-0.0868803	-0.00856035	-0.0446823	0.076805	-0.0250452	
3.05279	0.0392756	0.029718	0.0263287	-0.0585933	-0.0588408	-0.172267	-0.0600749	-0.0836502	-0.00824902	0.0445715	-0.00638383	-0.0163777	-0.0305489	-0.0104088	-0.00683203	-0.0946117	-0.00877261	-0.0407425	0.0726963	-0.0278661	
3.05303	0.0404583	0.0229003	0.0235243	-0.0601106	-0.0585088	-0.167925	-0.0540906	-0.090143	-0.0111079	0.039267	-0.00978028	-0.0145511	-0.0273042	-0.00785674	-0.00401123	-0.10457	-0.00549952	-0.0365721	0.0693871	-0.0325322	
3.05328	0.0410559	0.0125018	0.0230075	-0.0581859	-0.0615863	-0.163375	-0.0513189	-0.0967939	-0.0133235	0.0386453	-0.0103981	-0.0120234	-0.0241018	-0.00792007	-0.00261193	-0.113899	-0.00238071	-0.0315317	0.0682302	-0.0391876	
3.05352	0.0422421	0.000278793	0.0215663	-0.059654	-0.0645149	-0.160666	-0.0528572	-0.103384	-0.0148823	0.0411455	-0.00442073	-0.00854402	-0.0216503	-0.00972199	-0.00247901	-0.120719	-0.00320616	-0.0277096	0.0681544	-0.0452967	
3.05376	0.0442013	-0.0110968	0.0171512	-0.0661293	-0.0638646	-0.160722	-0.0559309	-0.107725	-0.0171797	0.0450602	0.0066221	-0.00571904	-0.0218781	-0.0100539	-0.00190156	-0.124433	-0.00868986	-0.0259864	0.0666352	-0.0469018	
3.05401	0.0466863	-0.0202928	0.0113189	-0.0735003	-0.0598802	-0.162157	-0.0562727	-0.108278	-0.0205994	0.0486188	0.0172281	-0.00362286	-0.0255252	-0.00817027	-0.000935858	-0.12448	-0.0169804	-0.0248547	0.0641868	-0.043106	
3.05425	0.047178	-0.0290289	0.00627778	-0.0764644	-0.0540979	-0.164417	-0.0533202	-0.107295	-0.0227994	0.047996	0.0233929	-0.000892804	-0.0326953	-0.00612258	0.00102596	-0.121692	-0.0250863	-0.025258	0.0629617	-0.0380209	
3.05449	0.0447792	-0.0373362	0.0038333	-0.0718825	-0.0467119	-0.168227	-0.0497883	-0.107068	-0.022175	0.0405492	0.025153	0.00266402	-0.043307	-0.00438837	0.0041013	-0.11751	-0.0328778	-0.0295221	0.0616941	-0.0349351	
3.05474	0.0417475	-0.0420302	0.00485335	-0.0617858	-0.0360969	-0.174479	-0.0470827	-0.107547	-0.0214056	0.0292368	0.0249556	0.00500059	-0.0554356	-0.0022038	0.00594528	-0.113164	-0.0410489	-0.0358124	0.0571769	-0.0330768	
3.05498	0.0398782	-0.044108	0.00818569	-0.0520745	-0.0234534	-0.181415	-0.0456207	-0.107808	-0.0229474	0.0197579	0.0243725	0.0029965	-0.0655018	0.00202708	0.00585589	-0.109359	-0.0476864	-0.0419084	0.0491858	-0.0307049	
3.05522	0.0406473	-0.0485052	0.0114463	-0.0463999	-0.0141392	-0.186338	-0.0457744	-0.10756	-0.0269039	0.012715	0.024827	-0.00301853	-0.0704198	0.00902562	0.00523395	-0.107232	-0.0519775	-0.0494724	0.0411167	-0.0276689	
3.05547	0.0459455	-0.0559541	0.012727	-0.043684	-0.0115737	-0.189207	-0.0467232	-0.107034	-0.031335	0.00482406	0.0275504	-0.00965891	-0.0705316	0.017451	0.00428083	-0.108296	-0.0544046	-0.0587769	0.0366159	-0.0244827	
3.05571	0.0558104	-0.0626204	0.011754	-0.0429171	-0.014004	-0.192228	-0.0477383	-0.106624	-0.0331511	-0.00609222	0.0306546	-0.0120349	-0.0700178	0.0249168	0.000949521	-0.111777	-0.0547412	-0.0646558	0.0369884	-0.0209068	
3.05595	0.0678056	-0.0652146	0.0105133	-0.0438572	-0.0184371	-0.195851	-0.04935	-0.105419	-0.0308129	-0.0194468	0.0299324	-0.00704593	-0.0723938	0.0297507	-0.00584335	-0.113679	-0.0534174	-0.0637808	0.0419058	-0.0182804	
3.0562	0.0792989	-0.0637839	0.0121769	-0.0456142	-0.024057	-0.198178	-0.0516553	-0.101215	-0.026877	-0.0320285	0.0240697	0.00124103	-0.0766001	0.0320954	-0.0148593	-0.112217	-0.048759	-0.0605028	0.0492499	-0.0205734	
3.05644	0.0906964	-0.0596829	0.0169442	-0.0468949	-0.0309425	-0.197357	-0.0537405	-0.0934806	-0.0256238	-0.0390003	0.0147851	0.00690391	-0.0778244	0.0303137	-0.0233535	-0.109949	-0.0399115	-0.0584297	0.0561588	-0.0282104	
3.05668	0.105303	-0.0545954	0.0202605	-0.0464876	-0.0400068	-0.193447	-0.0556938	-0.084638	-0.0277508	-0.0392299	0.0041426	0.00883665	-0.0728772	0.0216066	-0.027919	-0.109976	-0.0305609	-0.0564	0.0608588	-0.0361086	
3.05693	0.125069	-0.0484156	0.0191392	-0.0441069	-0.0500109	-0.189575	-0.0580518	-0.0783299	-0.0303874	-0.0369946	-0.00393263	0.00831488	-0.0649177	0.00915402	-0.0261421	-0.114664	-0.0251445	-0.0525089	0.0651548	-0.0414497	
3.05717	0.149562	-0.0394041	0.0153874	-0.0412384	-0.0583932	-0.189776	-0.0600453	-0.0762441	-0.0314722	-0.0357869	-0.00636329	0.00726018	-0.0584956	0.000691942	-0.0182479	-0.123905	-0.0258164	-0.0454635	0.0729115	-0.0456261	
3.05741	0.178868	-0.029021	0.0123465	-0.0402581	-0.0631394	-0.19436	-0.0601685	-0.0773547	-0.0318201	-0.0359521	-0.00490117	0.0068522	-0.0531548	5.75528e-05	-0.00688809	-0.133182	-0.0312731	-0.0375548	0.0851049	-0.0489286	
3.05766	0.213738	-0.0217188	0.0109986	-0.0421087	-0.0637296	-0.200855	-0.0579164	-0.0793684	-0.0337332	-0.0354033	-0.00167208	0.00525047	-0.0461923	0.00406086	0.00484168	-0.138643	-0.0390434	-0.0327173	0.0977277	-0.0503446	
3.0579	0.25344	-0.0200039	0.010917	-0.0462457	-0.0612123	-0.207152	-0.0542803	-0.0810431	-0.0370282	-0.0320097	0.00229275	0.00133081	-0.0371991	0.00810454	0.01496	-0.140098	-0.0476281	-0.0313246	0.104623	-0.0511244	
3.05814	0.297606	-0.0237156	0.0114941	-0.0524807	-0.0559075	-0.2114	-0.050452	-0.0820464	-0.038738	-0.024956	0.00582534	-0.00473743	-0.0284622	0.0116656	0.021929	-0.138356	-0.0558681	-0.03314	0.102635	-0.0523037	
3.05839	0.348596	-0.0307621	0.0117369	-0.0606097	-0.0483507	-0.210707	-0.0484171	-0.0819299	-0.0373307	-0.0163054	0.00956091	-0.0118749	-0.0227122	0.0143084	0.0233944	-0.135167	-0.0625369	-0.039124	0.0940982	-0.0519026	
3.05863	0.40971	-0.0374918	0.0116054	-0.0683106	-0.0402897	-0.204713	-0.0478063	-0.0815444	-0.03432	-0.0101028	0.0137513	-0.0166244	-0.0195929	0.0144006	0.0186405	-0.133664	-0.0665983	-0.0491308	0.0833185	-0.0488111	
3.05887	0.481342	-0.039914	0.012186	-0.0749844	-0.0334689	-0.196828	-0.0480501	-0.0835981	-0.0317541	-0.00761701	0.0174902	-0.0161024	-0.0187988	0.0132109	0.0102691	-0.135815	-0.0684172	-0.0602072	0.0735681	-0.0446814	
3.05912	0.563226	-0.0364826	0.0141913	-0.0817224	-0.0285449	-0.190576	-0.0506201	-0.0872689	-0.0294947	-0.00718816	0.0188788	-0.0120044	-0.0220075	0.01186	0.00204471	-0.137904	-0.0696691	-0.0662194	0.0669976	-0.0403157	
3.05936	0.658987	-0.0289763	0.0174128	-0.0857536	-0.0263125	-0.187144	-0.0545384	-0.0881782	-0.0270496	-0.00806162	0.016722	-0.00870259	-0.0293444	0.00878804	-0.00358195	-0.13582	-0.0699073	-0.0636303	0.0628564	-0.0356902	
3.0596	0.776139	-0.0193757	0.0213455	-0.0833098	-0.0263985	-0.185929	-0.0568098	-0.085484	-0.025677	-0.0119091	0.0124292	-0.00883605	-0.0374349	0.00426355	-0.0048136	-0.130793	-0.0685515	-0.0549293	0.0595584	-0.030114	
3.05985	0.91809	-0.0101112	0.0247127	-0.0752195	-0.0274042	-0.187044	-0.0543965	-0.0819719	-0.026292	-0.0192694	0.007376	-0.0122925	-0.0430833	-0.000841314	-0.000596327	-0.123777	-0.0669822	-0.0445833	0.0580099	-0.021687	
3.06009	1.08198	-0.00359811	0.0257609	-0.0666166	-0.0286238	-0.189249	-0.0471487	-0.0800542	-0.0276733	-0.0263383	0.00180539	-0.0196432	-0.0469652	-0.0075446	0.00609336	-0.115891	-0.0657724	-0.0347014	0.0588993	-0.0101256	
3.06033	1.26552	0.000275194	0.0234997	-0.0602091	-0.0308994	-0.188604	-0.039184	-0.0801301	-0.0280627	-0.0275298	-0.00446941	-0.0311	-0.0508362	-0.0147682	0.0113912	-0.109435	-0.0639156	-0.026646	0.0596629	0.00140032	
3.06058	1.46885	0.00138317	0.0199007	-0.0548169	-0.0358289	-0.183496	-0.0350223	-0.0824872	-0.0267688	-0.021629	-0.01185	-0.0418374	-0.0548067	-0.0197684	0.0135198	-0.105577	-0.0593893	-0.0219638	0.0587112	0.0100412	
3.06082	1.68544	-0.00132546	0.0175858	-0.0512605	-0.0425404	-0.176845	-0.0355197	-0.0883551	-0.0253011	-0.0115091	-0.0196182	-0.0462913	-0.0585511	-0.0223934	0.0123331	-0.103831	-0.0498877	-0.0214446	0.0571382	0.0146867	
3.06106	1.89808	-0.00537461	0.0168262	-0.0518274	-0.0477197	-0.172569	-0.0378628	-0.0964028	-0.0246579	0.00140228	-0.0252811	-0.0430508	-0.0620962	-0.0241298	0.00904515	-0.103075	-0.0344925	-0.0252821	0.0569343	0.0129991	
3.06131	2.08657	-0.00728147	0.0159096	-0.0547069	-0.0488027	-0.171851	-0.0400208	-0.103721	-0.0251446	0.0173921	-0.0253979	-0.0349459	-0.0646054	-0.0256655	0.00657843	-0.102484	-0.0168399	-0.031489	0.0602281	0.00376034	
3.06155	2.23276	-0.0061117	0.0137022	-0.0558682	-0.0449715	-0.174382	-0.0419652	-0.108264	-0.0278938	0.0346255	-0.0194897	-0.0269792	-0.0638792	-0.0269962	0.00756029	-0.102692	-0.0023775	-0.0379397	0.0667158	-0.00957281	
3.06179	2.32274	-0.00413325	0.0103935	-0.0543159	-0.0388541	-0.179239	-0.0434705	-0.109165	-0.0318949	0.0498337	-0.0118544	-0.0227679	-0.059376	-0.0282287	0.0121782	-0.104657	0.00641041	-0.0441103	0.073947	-0.0218077	
3.06203	2.3491	-0.00421481	0.00698718	-0.0504388	-0.0347288	-0.184394	-0.0431314	-0.106541	-0.0348209	0.058231	-0.00692163	-0.023106	-0.0540769	-0.0299556	0.0193805	-0.10614	0.0102522	-0.0501864	0.0792259	-0.0298876	
3.06228	2.31179	-0.00517766	0.00508907	-0.0443011	-0.032704	-0.18945	-0.0394436	-0.100702	-0.0365623	0.0564149	-0.00562608	-0.0259668	-0.0491681	-0.0314601	0.0273263	-0.103582	0.0108794	-0.056097	0.0817346	-0.032329	
3.06252	2.21828	-0.00322574	0.00723813	-0.0375068	-0.0325317	-0.196385	-0.0343515	-0.0917855	-0.0395617	0.0466777	-0.00583633	-0.0282713	-0.0437924	-0.031198	0.0319699	-0.096837	0.0113649	-0.0608398	0.0840584	-0.0301825	
3.06276	2.08224	0.00306467	0.0147688	-0.0320027	-0.0362325	-0.206037	-0.0310563	-0.081667	-0.0457777	0.0330931	-0.00531365	-0.030493	-0.0392067	-0.0284674	0.0315839	-0.0906326	0.0132064	-0.0641145	0.0877688	-0.0268397	
3.06301	1.91932	0.0131986	0.0242996	-0.0289212	-0.0429672	-0.216485	-0.0295759	-0.0742777	-0.0516602	0.0193268	-0.00415645	-0.0341124	-0.0365817	-0.0250622	0.0284245	-0.0886231	0.0138938	-0.0644026	0.0919699	-0.0265376	
3.06325	1.74317	0.0254934	0.0308879	-0.0289889	-0.0484393	-0.224958	-0.0275672	-0.0717081	-0.0511907	0.00827737	-0.00469841	-0.0374756	-0.0351239	-0.0237324	0.0252335	-0.0890904	0.0106221	-0.0590124	0.0968888	-0.0307552	
3.06349	1.56304	0.0370528	0.0327029	-0.0330683	-0.0488717	-0.231973	-0.0260275	-0.0739965	-0.0428568	0.000748511	-0.00913919	-0.0400243	-0.0339788	-0.0252171	0.0220833	-0.0869823	0.00250955	-0.0493775	0.10331	-0.0375374	
3.06374	1.38449	0.0449848	0.0292677	-0.0381932	-0.0455606	-0.238955	-0.0277568	-0.078804	-0.0307704	-0.00356138	-0.0165215	-0.0437971	-0.0330297	-0.0280036	0.0178553	-0.0790549	-0.00936234	-0.0401263	0.110756	-0.0435475	
3.06398	1.21177	0.0482768	0.0218437	-0.0389002	-0.0419627	-0.243093	-0.0329538	-0.0806199	-0.0204466	-0.0050773	-0.0239624	-0.050078	-0.0323097	-0.0321804	0.0132565	-0.0693038	-0.0214761	-0.0322093	0.115742	-0.0458889	
3.06422	1.04845	0.0476923	0.0153915	-0.0334039	-0.0396001	-0.242055	-0.0383172	-0.0786714	-0.0165351	-0.00377758	-0.0313961	-0.0581787	-0.0319926	-0.0392689	0.0101062	-0.065953	-0.0299027	-0.0239387	0.11417	-0.0423993	
3.06447	0.897934	0.0456355	0.0146576	-0.0238381	-0.0397438	-0.239169	-0.0393059	-0.0774607	-0.021143	0.000842804	-0.0391126	-0.0673382	-0.0312491	-0.0485806	0.00802185	-0.0719965	-0.0332351	-0.0164	0.107327	-0.0324779	
3.06471	0.763707	0.0455397	0.0191702	-0.0137987	-0.0422039	-0.236852	-0.0363439	-0.0797435	-0.0326466	0.00911985	-0.0453392	-0.0773511	-0.0292747	-0.0567953	0.0048661	-0.0830267	-0.033063	-0.014595	0.100807	-0.0200914	
3.06495	0.646787	0.0485548	0.0242636	-0.00727819	-0.0458454	-0.233842	-0.0331841	-0.0841431	-0.046672	0.0187792	-0.0491392	-0.0860915	-0.0273076	-0.0625295	0.000581965	-0.093287	-0.0295596	-0.0207517	0.099594	-0.00995798	
3.0652	0.546638	0.0525842	0.0265996	-0.00634868	-0.049641	-0.229672	-0.0321118	-0.0879894	-0.0580115	0.0261385	-0.050271	-0.0897169	-0.0271372	-0.0679293	-0.0028209	-0.0999394	-0.0226302	-0.0323979	0.102487	-0.0019919	
3.06544	0.462573	0.0568809	0.0264195	-0.00943085	-0.0507461	-0.226067	-0.0332664	-0.0908789	-0.0633577	0.0286089	-0.0484726	-0.086436	-0.0286683	-0.0725478	-0.00394156	-0.103406	-0.0170108	-0.0448498	0.102567	0.0049519	
3.06568	0.39153	0.0647461	0.0253592	-0.0136494	-0.0480194	-0.225035	-0.0368325	-0.0944837	-0.0612622	0.0260491	-0.0459136	-0.0783432	-0.0280086	-0.07433	-0.00200504	-0.104738	-0.017178	-0.0537181	0.0962765	0.00830519	
3.06593	0.332341	0.0754978	0.0238194	-0.0162475	-0.04304	-0.2268	-0.0422663	-0.100285	-0.0526728	0.0216743	-0.0438152	-0.0697258	-0.0228342	-0.0735128	0.00262634	-0.102775	-0.0211272	-0.0573	0.0864614	0.00417258	
3.06617	0.286286	0.0840012	0.0226708	-0.0168715	-0.0375214	-0.230165	-0.0470993	-0.106828	-0.0410255	0.0181638	-0.0418403	-0.0634169	-0.015469	-0.0684544	0.00809925	-0.0987438	-0.0228888	-0.0571936	0.0770428	-0.00879147	
3.06641	0.251857	0.0899234	0.0242861	-0.0173191	-0.0332402	-0.233069	-0.050408	-0.109441	-0.0290995	0.0161077	-0.040289	-0.0594884	-0.00984771	-0.0583334	0.0152923	-0.0962283	-0.0189111	-0.0543237	0.0698241	-0.0256596	
3.06666	0.225206	0.0980446	0.03071	-0.0168328	-0.0337928	-0.233033	-0.050758	-0.106858	-0.0189209	0.0145437	-0.0394166	-0.0551492	-0.00720845	-0.0482277	0.0254296	-0.0963955	-0.0104414	-0.0480177	0.0635901	-0.0394273	
3.0669	0.203325	0.113248	0.0402728	-0.0129612	-0.039382	-0.229742	-0.0467632	-0.101532	-0.0123484	0.0118284	-0.0395776	-0.0479033	-0.00766433	-0.0427134	0.0353216	-0.0989781	-0.00094598	-0.040881	0.05636	-0.0470263	
3.06714	0.182382	0.136015	0.0493868	-0.00472199	-0.0459968	-0.227594	-0.0392817	-0.0947855	-0.0102321	0.00637557	-0.0419063	-0.0391384	-0.0111938	-0.0401178	0.0402626	-0.102348	0.00532255	-0.036388	0.0490483	-0.0501179	
3.06739	0.158501	0.164116	0.0561703	0.00574535	-0.0515152	-0.23012	-0.0304893	-0.0855609	-0.0121137	-0.00347572	-0.0464577	-0.0317466	-0.0154841	-0.0374265	0.0398062	-0.104064	0.00422162	-0.0347333	0.0463661	-0.0515833	
3.06763	0.131328	0.195904	0.0591608	0.0138743	-0.0560422	-0.234929	-0.0239195	-0.0738821	-0.0159015	-0.0160267	-0.0507186	-0.0269077	-0.0177666	-0.0335544	0.0378087	-0.103422	-0.00419311	-0.0345637	0.0507651	-0.0536406	
3.06787	0.103643	0.229281	0.0567596	0.0162357	-0.0599654	-0.237882	-0.0221374	-0.0633844	-0.0211066	-0.0265685	-0.0516864	-0.0249979	-0.0169406	-0.0298771	0.0366102	-0.101717	-0.0147567	-0.0357889	0.0591354	-0.0585684	
3.06812	0.0789519	0.262177	0.0509014	0.0131649	-0.0637756	-0.237305	-0.0231682	-0.056957	-0.029034	-0.0334383	-0.0475017	-0.0263	-0.0138952	-0.0288885	0.0359897	-0.0999592	-0.0218255	-0.0377176	0.0673147	-0.0661781	
3.06836	0.0611826	0.296608	0.0457692	0.00737635	-0.0669849	-0.233983	-0.0235654	-0.0538399	-0.0393101	-0.0375345	-0.0399823	-0.0294955	-0.0100098	-0.0310195	0.0354378	-0.0969556	-0.023651	-0.03741	0.0749744	-0.0721433	
3.0686	0.0515243	0.337196	0.0429908	0.000743834	-0.0679729	-0.231234	-0.0232907	-0.0521929	-0.0497773	-0.0369613	-0.0340198	-0.0320724	-0.00511351	-0.0349609	0.0337467	-0.091676	-0.0219982	-0.0342397	0.0849878	-0.0726806	
3.06885	0.0479822	0.387116	0.0404758	-0.00513499	-0.0680667	-0.231968	-0.0239517	-0.0517961	-0.0588667	-0.0302636	-0.0323044	-0.0330832	0.000261525	-0.0379306	0.0294858	-0.0853422	-0.0187823	-0.0314935	0.0975648	-0.0674125	
