	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	
5.24927	0.42636	-0.0555391	-0.0675783	-0.0601833	-0.0704153	-0.101766	-0.068151	-0.0594877	-0.0461787	-0.0876783	-0.0839839	-0.0698187	-0.0705983	-0.0611121	-0.0692175	-0.0627649	-0.0651829	-0.0440761	-0.0745732	-0.0327169	
5.24952	0.445129	-0.0537041	-0.0685947	-0.0594162	-0.0712359	-0.101466	-0.0690538	-0.0592998	-0.0465369	-0.0884647	-0.0841871	-0.069771	-0.0703548	-0.0590488	-0.0678192	-0.0620566	-0.06515	-0.0438918	-0.074457	-0.0317957	
5.24976	0.452443	-0.0515717	-0.068526	-0.0585265	-0.0721134	-0.100592	-0.0707932	-0.0590772	-0.0471192	-0.0889072	-0.0842081	-0.0703543	-0.0700716	-0.0568393	-0.0668067	-0.0617909	-0.0642508	-0.0435639	-0.0741435	-0.0310437	
5.25	0.448819	-0.0495784	-0.0677724	-0.0580663	-0.0730497	-0.0997828	-0.0723185	-0.058952	-0.0473956	-0.088547	-0.0836312	-0.0712735	-0.0700624	-0.0550697	-0.0664926	-0.0622102	-0.06297	-0.0432182	-0.0738249	-0.0309768	
5.25024	0.435618	-0.0481586	-0.0671401	-0.0581972	-0.0737173	-0.0997241	-0.0728768	-0.0591694	-0.0476061	-0.0875946	-0.0822031	-0.0719065	-0.0703337	-0.0541141	-0.0665761	-0.0630682	-0.0613065	-0.0429699	-0.0731335	-0.0318753	
5.25049	0.414975	-0.0470706	-0.0673448	-0.058691	-0.074112	-0.100391	-0.072719	-0.0597444	-0.0486105	-0.0867422	-0.0803804	-0.0714437	-0.0704946	-0.0539556	-0.0664917	-0.0640683	-0.0595183	-0.0431731	-0.0717772	-0.0332445	
5.25073	0.389489	-0.0458944	-0.0683812	-0.0592664	-0.0744483	-0.10113	-0.0724683	-0.0602647	-0.0506246	-0.0862099	-0.0788776	-0.0696344	-0.0704822	-0.0544971	-0.0660069	-0.0648656	-0.0581448	-0.0438596	-0.0702393	-0.0345295	
5.25097	0.361367	-0.0447977	-0.0693913	-0.059533	-0.0747251	-0.101386	-0.0725868	-0.0603461	-0.0529606	-0.0856388	-0.0778068	-0.0672715	-0.0701822	-0.0555927	-0.0653379	-0.0651299	-0.0572352	-0.0444689	-0.06919	-0.0354496	
5.25122	0.332586	-0.0442499	-0.0697312	-0.0592465	-0.0750128	-0.100766	-0.0731793	-0.0602605	-0.0548591	-0.0848481	-0.0765496	-0.0654616	-0.0693576	-0.0568172	-0.0646902	-0.0647678	-0.0568815	-0.044546	-0.0686876	-0.0360271	
5.25146	0.305112	-0.0443548	-0.0695642	-0.0588735	-0.0752073	-0.0995246	-0.0739882	-0.0605072	-0.0562088	-0.0844823	-0.0748681	-0.0648523	-0.0682571	-0.0576547	-0.0640475	-0.0642936	-0.0571058	-0.0439024	-0.0683747	-0.0365774	
5.2517	0.280502	-0.0445142	-0.0695388	-0.0589853	-0.0747937	-0.0985457	-0.0743024	-0.0611618	-0.0567643	-0.0855949	-0.0732404	-0.0653756	-0.0673879	-0.058072	-0.0631103	-0.0644086	-0.0572918	-0.0425063	-0.0682797	-0.0369709	
5.25195	0.260164	-0.0440127	-0.0699318	-0.0593656	-0.0737389	-0.0983005	-0.0737486	-0.0617445	-0.0559085	-0.0879634	-0.0722698	-0.0665866	-0.06691	-0.0584405	-0.0617652	-0.0649504	-0.0571027	-0.0409024	-0.0688606	-0.0369562	
5.25219	0.24561	-0.0430426	-0.0703343	-0.0595939	-0.072808	-0.0983152	-0.0727704	-0.0616521	-0.0539422	-0.0903345	-0.0723545	-0.0675812	-0.0668027	-0.0591996	-0.060495	-0.0652201	-0.0568826	-0.039819	-0.0703083	-0.036632	
5.25243	0.238251	-0.0422466	-0.0698367	-0.0596304	-0.0724729	-0.0981146	-0.071832	-0.0607321	-0.0521106	-0.0918825	-0.0733458	-0.0679117	-0.0671065	-0.060443	-0.0597019	-0.064765	-0.0568668	-0.0394335	-0.0718296	-0.0360792	
5.25268	0.239063	-0.0414306	-0.0681258	-0.0600275	-0.0726212	-0.0977616	-0.0707221	-0.0592581	-0.0513907	-0.0925634	-0.0744802	-0.0678637	-0.0675611	-0.0616308	-0.0594108	-0.0637584	-0.0571715	-0.0393094	-0.0724716	-0.0355824	
