	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	
1.00925	0.64962	-0.000907733	-0.0544835	0.117453	0.258802	-0.0457872	-0.00406816	0.0689037	0.309821	0.213002	0.235715	0.160616	0.0483837	0.0235333	0.0133195	-0.00720753	0.00334337	0.00184452	-0.0208847	-0.0744186	
1.00949	0.594563	-0.00406817	-0.0555071	0.0951292	0.233383	-0.0627052	-0.00399174	0.0612806	0.290124	0.20107	0.254478	0.190172	0.0559408	0.0321422	0.00955944	0.0055607	0.000725797	-0.005645	-0.0188978	-0.0698373	
1.00973	0.544762	-0.010356	-0.0582731	0.071325	0.212935	-0.0768171	-0.00098671	0.0495776	0.273196	0.189734	0.277465	0.220412	0.0685707	0.0438427	0.00778043	0.0126796	-0.0016176	-0.012895	-0.0148662	-0.0642417	
1.00998	0.497905	-0.0173044	-0.0625575	0.0471203	0.196941	-0.0855417	0.00526496	0.0351022	0.257875	0.180277	0.308034	0.247605	0.0872767	0.0584212	0.00705989	0.0110797	-0.00362789	-0.0183342	-0.00948922	-0.0610502	
1.01022	0.451776	-0.0215331	-0.0676501	0.0266683	0.183006	-0.0891782	0.0120547	0.0217588	0.240898	0.172665	0.347945	0.271635	0.107538	0.0759648	0.00580075	0.00421013	-0.00619809	-0.0212463	-0.0034053	-0.0606416	
1.01046	0.407696	-0.0226656	-0.072768	0.0120734	0.167969	-0.0918521	0.0169803	0.0131833	0.221392	0.164976	0.394269	0.293955	0.123058	0.0930417	0.00409522	-0.00147442	-0.00804873	-0.0205265	0.00143559	-0.0607484	
1.01071	0.368134	-0.0211507	-0.077661	0.00244274	0.15172	-0.0965606	0.0211445	0.0104152	0.200209	0.155496	0.441719	0.318719	0.130899	0.105829	0.00241208	-0.00214617	-0.00608623	-0.0171396	0.00129322	-0.0587912	
1.01095	0.333823	-0.016916	-0.0810106	-0.00302253	0.135688	-0.100801	0.0274153	0.0099345	0.178063	0.144099	0.486841	0.350797	0.132555	0.113606	0.00184177	0.000538692	0.00160308	-0.0158601	-0.00385852	-0.0538104	
1.01119	0.303374	-0.0092321	-0.0828981	-0.00482115	0.119386	-0.100465	0.0361054	0.00595222	0.155594	0.132489	0.528934	0.391455	0.131607	0.116181	0.00467015	0.00313193	0.0131699	-0.0192126	-0.00885759	-0.0463165	
1.01144	0.276117	0.0019831	-0.085599	-0.0036888	0.104055	-0.0971128	0.0459907	-0.00297928	0.134329	0.119868	0.568453	0.43995	0.131373	0.114109	0.00937821	0.00395836	0.023524	-0.0236699	-0.011062	-0.0392648	
1.01168	0.252692	0.013866	-0.0887758	-0.00107024	0.0938165	-0.0947467	0.0566634	-0.0133588	0.114411	0.105903	0.604079	0.492134	0.131898	0.108638	0.0122302	0.00443969	0.0277784	-0.0249536	-0.0122032	-0.0369121	
1.01192	0.233335	0.0238357	-0.0893264	-0.000608045	0.0913701	-0.0918281	0.0678167	-0.0216599	0.0954524	0.0944272	0.634176	0.540682	0.132125	0.100313	0.011613	0.00679747	0.0257093	-0.022105	-0.012479	-0.0388564	
