	1\nnew_experiment\n	2\nnew_experiment\n	3\nnew_experiment\n	4\nnew_experiment\n	5\nnew_experiment\n	6\nnew_experiment\n	7\nnew_experiment\n	8\nnew_experiment\n	9\nnew_experiment\n	10\nnew_experiment\n	11\nnew_experiment\n	12\nnew_experiment\n	13\nnew_experiment\n	14\nnew_experiment\n	15\nnew_experiment\n	16\nnew_experiment\n	17\nnew_experiment\n	18\nnew_experiment\n	19\nnew_experiment\n	20\nnew_experiment\n	
3.72465	1.30855	0.305005	0.173962	0.43801	2.24714	4.98973	1.48023	0.320419	0.225098	0.0309573	0.190549	0.0782901	0.101932	0.193665	0.0893384	0.203579	0.0640869	0.0555695	-0.0384415	0.0147295	
3.72489	1.41746	0.299707	0.168347	0.416463	2.05273	4.76474	1.47495	0.321198	0.229935	0.0322432	0.190573	0.0783985	0.106617	0.193886	0.0815704	0.197594	0.0608253	0.0598291	-0.0380644	0.0189027	
3.72514	1.53778	0.294409	0.162744	0.394929	1.89924	4.59713	1.49102	0.32663	0.234787	0.033541	0.190597	0.078519	0.102251	0.194115	0.0738024	0.191608	0.0575752	0.0641	-0.0305885	0.0230759	
3.72538	1.66973	0.298685	0.157129	0.374295	1.77418	4.47891	1.52538	0.340591	0.239624	0.0348389	0.199902	0.0786275	0.094474	0.194344	0.0660344	0.181495	0.0543213	0.0640437	-0.0268395	0.0276884	
3.72562	1.81309	0.30296	0.151526	0.353674	1.67694	4.41151	1.58106	0.362305	0.244461	0.0361367	0.209218	0.078748	0.0867092	0.194588	0.0582782	0.178732	0.0510712	0.0639873	-0.0230904	0.0323009	
3.72586	1.96965	0.31196	0.146583	0.338062	1.59821	4.3934	1.66011	0.391083	0.243546	0.038661	0.220118	0.0857981	0.0804903	0.193375	0.054775	0.183617	0.0561981	0.0659932	-0.017966	0.0367816	
3.72611	2.1474	0.320973	0.141652	0.332203	1.53748	4.42283	1.7605	0.42453	0.242615	0.0411972	0.231017	0.0928482	0.083346	0.192154	0.0512718	0.188501	0.0613365	0.0680103	-0.0128416	0.0412624	
3.72635	2.35695	0.329985	0.141491	0.329983	1.49699	4.50555	1.8887	0.462799	0.244415	0.0391611	0.241916	0.109154	0.090155	0.190941	0.0477686	0.194119	0.0642281	0.0743547	-0.00771713	0.0481152	
3.72659	2.60728	0.338998	0.141341	0.327776	1.47124	4.63909	2.04433	0.505737	0.241425	0.037125	0.252816	0.125471	0.0969758	0.189728	0.0442771	0.199749	0.0716019	0.080699	-0.0025927	0.0507509	
3.72684	2.91303	0.341428	0.142972	0.326572	1.45878	4.82899	2.23041	0.554092	0.236633	0.0418401	0.256755	0.14197	0.101897	0.197075	0.0454605	0.202616	0.0846558	0.0900972	0.00483882	0.0466217	
3.72708	3.28238	0.343859	0.144616	0.31564	1.46106	5.07954	2.45003	0.607117	0.231842	0.0465672	0.260695	0.15848	0.106829	0.20443	0.0466438	0.209885	0.102192	0.0995067	0.0122704	0.0424924	
3.72732	3.73062	0.34629	0.136685	0.301042	1.48174	5.3967	2.7085	0.668259	0.22403	0.0604387	0.273914	0.174979	0.11175	0.209663	0.0568254	0.225227	0.123642	0.104589	0.0126031	0.0380995	
3.72757	4.28159	0.348721	0.128766	0.286458	1.5237	5.7942	3.01267	0.740265	0.221024	0.0743102	0.287146	0.191489	0.116683	0.219536	0.0670186	0.247918	0.14957	0.109671	0.0129359	0.0337066	
3.72781	4.95956	0.357097	0.123574	0.275856	1.58885	6.29481	3.38534	0.821655	0.221176	0.0941352	0.302879	0.193827	0.122394	0.23513	0.0746109	0.271871	0.177853	0.11641	0.00693518	0.0296103	
3.72805	5.79895	0.365474	0.118395	0.274993	1.68183	6.92822	3.8464	0.920105	0.221329	0.11396	0.318612	0.196165	0.128118	0.258423	0.0822031	0.295835	0.201668	0.12316	0.000934497	0.0255249	
3.7283	6.83932	0.373851	0.117984	0.278392	1.80037	7.73746	4.42629	1.03775	0.222076	0.124641	0.334344	0.198503	0.124766	0.286438	0.0897953	0.315121	0.218761	0.125583	0.00203259	0.0190564	
3.72854	8.11288	0.38224	0.117585	0.281791	1.95	8.77459	5.17379	1.18175	0.222855	0.135333	0.350077	0.200853	0.121427	0.314453	0.0973992	0.327069	0.22543	0.128006	0.00313069	0.0168161	
3.72878	9.64326	0.399392	0.122653	0.275653	2.13113	10.1064	6.15591	1.35811	0.228592	0.145442	0.373834	0.206083	0.123173	0.338905	0.103867	0.329557	0.221546	0.126811	0.00618094	0.0227355	
3.72903	11.4199	0.416557	0.127733	0.269514	2.3401	11.8038	7.44581	1.57634	0.23912	0.155551	0.39759	0.211326	0.124931	0.355659	0.110334	0.324718	0.21022	0.125628	0.00923119	0.0286658	
3.72927	13.3879	0.433709	0.1328	0.263376	2.57585	13.921	9.11434	1.84592	0.249359	0.156515	0.411487	0.216267	0.126678	0.36499	0.120457	0.311349	0.193489	0.120117	0.0122814	0.0345852	
3.72951	15.426	0.450874	0.13788	0.257238	2.83615	16.466	11.2247	2.16977	0.254807	0.157492	0.414568	0.22122	0.128436	0.366646	0.13959	0.293576	0.176754	0.114607	0.0153317	0.0405156	
3.72976	17.3186	0.467777	0.146757	0.260409	3.10616	19.3719	13.7914	2.53877	0.255753	0.156075	0.40652	0.229294	0.127067	0.357307	0.159133	0.273866	0.164673	0.115531	0.0139896	0.0437114	
3.73	18.7824	0.48468	0.155647	0.263579	3.3549	22.4237	16.7572	2.93103	0.251907	0.154658	0.390739	0.232741	0.12571	0.337181	0.174177	0.254167	0.152599	0.116466	0.0126475	0.042701	
3.73024	19.5297	0.501583	0.164524	0.26675	3.54432	25.2114	19.9177	3.30876	0.250458	0.153241	0.369351	0.227704	0.124341	0.313408	0.181816	0.234194	0.136322	0.113074	0.0113054	0.0416797	
3.73049	19.3851	0.518499	0.173414	0.26992	3.63719	27.1679	22.8923	3.63531	0.249039	0.151836	0.347963	0.214965	0.122984	0.289627	0.180468	0.21422	0.12751	0.109682	0.00996326	0.0448865	
3.73073	18.3872	0.537197	0.170339	0.271265	3.62369	27.7775	25.2194	3.88513	0.252075	0.149848	0.323868	0.206457	0.11935	0.277115	0.170767	0.199004	0.127361	0.103485	-0.000341058	0.0499273	
3.73097	16.7713	0.555907	0.167276	0.272609	3.51366	26.851	26.5317	4.04347	0.255157	0.147859	0.299773	0.197961	0.115727	0.264595	0.152068	0.1838	0.12722	0.097298	-0.0106454	0.0549791	
3.73122	14.845	0.584179	0.164201	0.264213	3.32896	24.6401	26.6792	4.1053	0.258194	0.145871	0.271328	0.18897	0.112092	0.252083	0.128869	0.183273	0.127548	0.0957091	-0.0209497	0.0539577	
3.73146	12.8682	0.612463	0.161138	0.255818	3.08699	21.68	25.745	4.06944	0.261246	0.143894	0.250629	0.179992	0.10847	0.239578	0.105683	0.182745	0.127872	0.101332	-0.031254	0.0487302	
3.7317	10.9999	0.650906	0.159084	0.252089	2.80455	18.5164	23.9843	3.94568	0.268433	0.139917	0.238896	0.17193	0.104103	0.23317	0.0901937	0.187217	0.12257	0.109829	-0.0308769	0.0446009	
3.73195	9.31922	0.689361	0.157042	0.248373	2.50084	15.5152	21.7148	3.75217	0.275665	0.135952	0.227174	0.163879	0.0997371	0.226768	0.0747046	0.1917	0.117268	0.118337	-0.0304998	0.0362655	
3.73219	7.85742	0.727804	0.154987	0.244657	2.19938	12.8453	19.2332	3.50359	0.282867	0.131987	0.215937	0.155829	0.0953709	0.22036	0.0592155	0.196172	0.109917	0.11863	-0.0258634	0.0263486	
3.73243	6.61577	0.76626	0.152945	0.240941	1.91265	10.5508	16.7606	3.21936	0.29007	0.128022	0.204699	0.147779	0.0910164	0.213959	0.0437381	0.200655	0.107052	0.118934	-0.0212159	0.0234603	
3.73268	5.58018	0.812482	0.154875	0.237834	1.64943	8.62221	14.45	2.91827	0.297287	0.126331	0.206596	0.131148	0.0928809	0.20755	0.0353727	0.205494	0.113869	0.115801	-0.0132963	0.0267989	
3.73292	4.72234	0.858716	0.156817	0.234727	1.42059	7.0395	12.3984	2.62184	0.304474	0.124653	0.208505	0.114517	0.0947572	0.201149	0.0270071	0.210344	0.128151	0.11268	-0.00536565	0.0343656	
3.73316	4.02102	0.920893	0.15876	0.23162	1.22878	5.7689	10.6537	2.34673	0.311691	0.122974	0.210414	0.103092	0.105685	0.19474	0.0225784	0.215194	0.138512	0.109559	-0.00170535	0.0399994	
3.73341	3.44854	0.983083	0.160702	0.228513	1.0746	4.77211	9.21081	2.10107	0.318909	0.121295	0.212324	0.0993801	0.116624	0.188339	0.0271595	0.220044	0.148884	0.106437	0.00196604	0.0456333	
3.73365	2.97924	1.05558	0.164126	0.222172	0.94751	4.00185	8.04635	1.88972	0.330093	0.11446	0.204699	0.0981629	0.127032	0.185776	0.0355718	0.214701	0.16008	0.101096	-0.00116186	0.048269	
3.73389	2.59637	1.12809	0.167562	0.215843	0.841705	3.40702	7.12873	1.71712	0.341324	0.107638	0.197086	0.101585	0.13744	0.183228	0.0439842	0.209369	0.17128	0.0957655	-0.00428975	0.0509157	
3.73414	2.283	1.21176	0.170986	0.209515	0.754913	2.94088	6.40917	1.59085	0.352509	0.100815	0.185413	0.102887	0.147848	0.180679	0.0490222	0.19522	0.182476	0.0950217	-0.0116769	0.0535624	
3.73438	2.02671	1.30501	0.174423	0.203187	0.682861	2.5682	5.84504	1.50954	0.363724	0.0939923	0.181474	0.104189	0.158268	0.178123	0.0450738	0.181083	0.193687	0.101501	-0.019053	0.0562091	
3.73462	1.8126	1.40484	0.177847	0.20254	0.621433	2.26725	5.41307	1.46136	0.386108	0.090968	0.18835	0.10443	0.166411	0.180183	0.0369895	0.16675	0.188477	0.109412	-0.0211161	0.0609534	
3.73487	1.62948	1.51424	0.181283	0.201893	0.574741	2.02695	5.08167	1.43954	0.408478	0.0879555	0.199877	0.104671	0.174565	0.182251	0.0289052	0.152429	0.183281	0.117334	-0.0231681	0.0657086	
3.73511	1.47224	1.63042	0.18472	0.201246	0.54084	1.83379	4.83483	1.4377	0.430878	0.0849431	0.209278	0.114167	0.182707	0.184326	0.0292567	0.138108	0.178074	0.12138	-0.0152929	0.0704639	
3.73535	1.33295	1.76895	0.188156	0.200599	0.511845	1.67834	4.65807	1.45291	0.453262	0.0819306	0.21868	0.123664	0.190862	0.186394	0.0296199	0.123786	0.172874	0.125425	-0.00740656	0.0752192	
3.73559	1.20747	1.93482	0.193373	0.195083	0.481892	1.55209	4.53611	1.48663	0.477554	0.0831809	0.22454	0.131521	0.190885	0.184708	0.0341424	0.122594	0.168076	0.132152	0.00491647	0.0788982	
3.73584	1.09667	2.12943	0.198602	0.189566	0.45195	1.45043	4.46597	1.54051	0.501846	0.0844311	0.230413	0.139391	0.190921	0.183037	0.038665	0.121413	0.163273	0.138891	0.0172395	0.0825772	
3.73608	1.00054	2.35355	0.203819	0.184049	0.422302	1.36885	4.44875	1.61494	0.526459	0.0856813	0.236286	0.138005	0.181893	0.181366	0.0431875	0.12022	0.158474	0.145619	0.0224638	0.0862563	
3.73632	0.919099	2.61278	0.209048	0.178545	0.39267	1.30859	4.47726	1.70953	0.551056	0.0869434	0.242158	0.136619	0.172866	0.179688	0.0477217	0.119039	0.153683	0.152358	0.0276991	0.0899463	
3.73657	0.849975	2.91308	0.210281	0.177087	0.372635	1.26821	4.54918	1.82988	0.575836	0.095052	0.241639	0.141982	0.166104	0.178009	0.053369	0.11326	0.168274	0.168731	0.0252034	0.0858938	
3.73681	0.792279	3.26765	0.211526	0.175641	0.352615	1.24258	4.66682	1.97971	0.605453	0.103161	0.241131	0.147345	0.159342	0.176331	0.0590163	0.107493	0.182873	0.185116	0.0227189	0.0818414	
3.73705	0.742621	3.68522	0.212771	0.174182	0.332596	1.23273	4.83474	2.16092	0.64769	0.111269	0.240624	0.152708	0.161643	0.17466	0.0646636	0.102184	0.19746	0.201501	0.0204894	0.077789	
3.7373	0.697868	4.18897	0.214016	0.172737	0.312576	1.23765	5.06056	2.38091	0.697968	0.11939	0.240116	0.15807	0.163944	0.172989	0.0703227	0.0968754	0.212063	0.217886	0.018271	0.0737476	
3.73754	0.660287	4.80126	0.226255	0.179877	0.305325	1.26151	5.3545	2.6468	0.757507	0.122212	0.242061	0.16776	0.166564	0.179291	0.0756888	0.097334	0.238396	0.240119	0.0225636	0.0738684	
3.73778	0.622718	5.55716	0.238507	0.187017	0.298092	1.30996	5.73073	2.96698	0.828232	0.125034	0.244019	0.177461	0.169196	0.185608	0.0810549	0.105142	0.264732	0.262364	0.0311154	0.0739892	
3.73803	0.590335	6.49095	0.250447	0.194157	0.29084	1.37952	6.19608	3.36099	0.917145	0.127856	0.255257	0.196515	0.171827	0.191925	0.0954192	0.117618	0.291065	0.275853	0.0370052	0.0738464	
3.73827	0.557964	7.63218	0.2624	0.20131	0.283604	1.46712	6.78029	3.85269	1.02362	0.130689	0.266495	0.226366	0.174459	0.198242	0.109795	0.130104	0.317413	0.279256	0.0358072	0.0737146	
3.73851	0.534448	9.01552	0.277627	0.207232	0.291084	1.57644	7.52065	4.47421	1.14906	0.129701	0.282844	0.256796	0.186908	0.208595	0.129971	0.138085	0.325943	0.276968	0.0308714	0.0746261	
3.73876	0.510944	10.651	0.288085	0.213167	0.298576	1.71035	8.46519	5.27406	1.30489	0.128713	0.299205	0.287226	0.199358	0.218956	0.150146	0.146076	0.334484	0.274692	0.0259466	0.0713205	
3.739	0.487427	12.513	0.295855	0.21909	0.305759	1.86865	9.67294	6.30609	1.49461	0.127725	0.306189	0.312835	0.211808	0.229027	0.160855	0.154068	0.346554	0.271785	0.0276658	0.0643249	
3.73924	0.463923	14.5122	0.313186	0.225025	0.312946	2.05155	11.2007	7.63425	1.72752	0.126748	0.302347	0.330731	0.224257	0.239098	0.171576	0.16206	0.351181	0.268877	0.0293961	0.0531231	
3.73949	0.440062	16.4871	0.337739	0.228411	0.313675	2.25916	13.0895	9.31868	2.01271	0.125617	0.293598	0.336528	0.233096	0.249664	0.172712	0.179145	0.340961	0.267322	0.0348866	0.0442825	
3.73973	0.416214	18.1844	0.362292	0.23181	0.309494	2.49466	15.3533	11.3985	2.36021	0.124498	0.284862	0.333069	0.241935	0.255608	0.16635	0.196229	0.320312	0.265767	0.0403771	0.0354528	
3.73997	0.392672	19.3141	0.387442	0.235209	0.308075	2.74325	17.9213	13.8659	2.77124	0.123379	0.275437	0.321512	0.241711	0.257507	0.15174	0.212763	0.292675	0.264212	0.0458675	0.0305657	
3.74022	0.369129	19.6492	0.412605	0.238608	0.306667	2.97383	20.6082	16.6139	3.22861	0.122259	0.266023	0.305339	0.241486	0.254807	0.13263	0.229309	0.260559	0.262657	0.0513691	0.0327182	
3.74046	0.345574	19.1174	0.440146	0.234702	0.300339	3.14455	23.0498	19.4097	3.69293	0.123426	0.267232	0.287322	0.233521	0.24881	0.116708	0.244008	0.229645	0.251726	0.0494945	0.0381983	
3.7407	0.326924	17.8422	0.4677	0.230796	0.294025	3.22184	24.7814	21.9402	4.11414	0.124593	0.268452	0.269317	0.225555	0.242828	0.100785	0.249902	0.198742	0.240795	0.04762	0.0394723	
3.74095	0.312554	16.0871	0.495241	0.227194	0.28524	3.19973	25.4236	23.9032	4.43866	0.12576	0.269661	0.241756	0.21759	0.236549	0.0845815	0.245155	0.172596	0.229865	0.0457455	0.0351233	
3.74119	0.303076	14.1373	0.522794	0.223592	0.28138	3.09729	24.8743	25.0584	4.6338	0.126927	0.270881	0.214206	0.209625	0.230278	0.0683777	0.231614	0.153904	0.218934	0.0438821	0.0307744	
3.74143	0.293636	12.2035	0.557009	0.225583	0.280781	2.9437	23.3103	25.2819	4.68843	0.125843	0.266531	0.187512	0.201706	0.225922	0.0600005	0.213749	0.146481	0.210167	0.0371715	0.0264584	
3.74168	0.284209	10.4133	0.591223	0.232457	0.285088	2.74915	21.0668	24.5953	4.61366	0.124772	0.262193	0.160818	0.193788	0.221565	0.0516233	0.195885	0.143547	0.2014	0.030461	0.0221534	
3.74192	0.28212	8.82102	0.626135	0.236591	0.291237	2.51973	18.4926	23.1432	4.43642	0.1237	0.257843	0.14338	0.18587	0.217209	0.0432461	0.186277	0.134644	0.193083	0.0237504	0.0223181	
3.74216	0.284922	7.44252	0.661059	0.240726	0.289219	2.26247	15.8606	21.1469	4.18408	0.122628	0.253505	0.125953	0.177952	0.212868	0.0348688	0.17668	0.133198	0.184767	0.0170509	0.0295224	
3.74241	0.294235	6.27023	0.705533	0.249223	0.280434	1.99166	13.3584	18.8548	3.88281	0.129939	0.254568	0.118349	0.164747	0.214096	0.0287412	0.160833	0.144325	0.176811	0.0144222	0.0361007	
3.74265	0.30356	5.29259	0.761175	0.25772	0.266754	1.72578	11.0909	16.493	3.55441	0.13725	0.255644	0.110757	0.151542	0.215332	0.0226135	0.144987	0.159943	0.176067	0.0117934	0.04269	
3.74289	0.306159	4.48888	0.824276	0.266217	0.252552	1.48225	9.1167	14.2436	3.21404	0.144561	0.256707	0.112408	0.138337	0.223206	0.0164858	0.129141	0.173225	0.183257	0.00916465	0.0497186	
3.74314	0.303866	3.83516	0.892169	0.274714	0.243271	1.26986	7.45636	12.2159	2.87842	0.151872	0.257782	0.114071	0.125132	0.235703	0.0103581	0.113306	0.186508	0.194773	0.00654697	0.0567472	
3.74338	0.295343	3.31101	0.96472	0.282869	0.236954	1.08811	6.09643	10.4634	2.56526	0.15929	0.254737	0.115035	0.11909	0.247032	0.00425391	0.107722	0.202728	0.202639	0.00689082	0.0603603	
3.74362	0.286821	2.89219	1.04524	0.291036	0.23064	0.934242	5.01379	8.99763	2.29211	0.166708	0.251704	0.116011	0.113048	0.258354	-0.00185033	0.10215	0.214485	0.210505	0.00723466	0.0639844	
3.74387	0.277992	2.55394	1.13691	0.299204	0.224937	0.807415	4.16009	7.80247	2.06564	0.174126	0.248659	0.116987	0.107006	0.265343	-0.00795458	0.0965773	0.217762	0.21837	0.0113054	0.0591633	
3.74411	0.269177	2.27633	1.24294	0.307371	0.21925	0.708469	3.49835	6.84761	1.88554	0.181556	0.245626	0.117963	0.100964	0.272346	-0.0140588	0.0910047	0.213577	0.226236	0.0239057	0.0543531	
3.74435	0.263813	2.04417	1.36171	0.313408	0.216003	0.63134	2.98213	6.09567	1.74915	0.19307	0.237941	0.119229	0.0986986	0.279724	-0.0164138	0.0859711	0.204815	0.231217	0.0341878	0.0586691	
3.7446	0.25845	1.84075	1.49802	0.319444	0.217678	0.565697	2.57866	5.51274	1.64952	0.204595	0.230268	0.120494	0.0964329	0.287109	-0.0187688	0.080949	0.191589	0.23187	0.04447	0.062996	
3.74484	0.253393	1.66405	1.65564	0.318785	0.213818	0.512348	2.26393	5.06992	1.57924	0.216109	0.227223	0.12176	0.0941672	0.28756	-0.0211238	0.0759268	0.180416	0.228467	0.0552845	0.067323	
3.74508	0.248348	1.51608	1.83717	0.313255	0.214878	0.470478	2.01321	4.73409	1.53613	0.227635	0.22419	0.123025	0.0919015	0.283394	-0.0234788	0.0709047	0.169239	0.220737	0.0661101	0.07165	
3.74532	0.250271	1.39257	2.04902	0.312532	0.220322	0.440277	1.81728	4.47926	1.52228	0.24053	0.231537	0.125917	0.0961497	0.272766	-0.0223189	0.0724296	0.159264	0.211113	0.0783001	0.0707385	
3.74557	0.257087	1.28503	2.29752	0.316692	0.225769	0.418285	1.66097	4.29419	1.53555	0.253426	0.238896	0.128822	0.100398	0.257523	-0.0211589	0.0739661	0.149303	0.197162	0.09049	0.0698379	
3.74581	0.263902	1.19425	2.58945	0.317808	0.231522	0.397305	1.53627	4.1696	1.57104	0.271464	0.250883	0.127098	0.104646	0.244873	-0.019999	0.0843085	0.139339	0.181769	0.0941614	0.0604921	
3.74605	0.265839	1.11303	2.9308	0.318924	0.237289	0.376339	1.43899	4.09927	1.63046	0.289515	0.262882	0.125375	0.108894	0.232239	-0.0188391	0.094651	0.129375	0.173588	0.0978439	0.0511573	
3.7463	0.260221	1.04198	3.32652	0.330288	0.231277	0.356998	1.3581	4.07759	1.70868	0.316985	0.272645	0.126158	0.113709	0.227196	-0.0154296	0.10223	0.129841	0.174061	0.0979659	0.0426022	
3.74654	0.254603	0.980515	3.79078	0.341651	0.225285	0.337669	1.29853	4.09778	1.80766	0.35361	0.282421	0.126942	0.118524	0.226791	-0.0120202	0.109821	0.130322	0.181747	0.0980879	0.0340581	
3.74678	0.248679	0.923835	4.34189	0.353014	0.222034	0.318344	1.26068	4.15846	1.92981	0.400321	0.282904	0.13698	0.123338	0.226654	-0.00861069	0.117411	0.130798	0.196193	0.106728	0.0356175	
3.74703	0.242768	0.867155	5.00935	0.364377	0.213894	0.299015	1.23808	4.26723	2.08232	0.447043	0.2834	0.147019	0.128153	0.221916	-0.00520122	0.125002	0.131275	0.217852	0.11538	0.0442056	
3.74727	0.240398	0.819375	5.83323	0.37082	0.20507	0.285015	1.2314	4.4296	2.27289	0.490873	0.288535	0.154527	0.13259	0.217659	0.00339861	0.131549	0.130577	0.242734	0.129167	0.0509157	
3.74751	0.238029	0.771595	6.85633	0.377275	0.196251	0.271027	1.23997	4.65555	2.50339	0.534702	0.293683	0.162047	0.137027	0.218025	0.0120102	0.138108	0.129879	0.267615	0.142965	0.0576258	
3.74776	0.235659	0.733389	8.11968	0.38373	0.187428	0.25703	1.2611	4.95126	2.78021	0.583865	0.303459	0.16494	0.146562	0.222145	0.02061	0.144666	0.129177	0.292948	0.158616	0.0647752	
3.748	0.23329	0.695195	9.64917	0.390186	0.178608	0.243042	1.29747	5.32605	3.11298	0.642185	0.313246	0.167832	0.163649	0.230896	0.0292215	0.151225	0.128479	0.318291	0.170018	0.0719245	
3.74824	0.238258	0.664767	11.4452	0.393483	0.181751	0.230888	1.35098	5.79115	3.51505	0.715544	0.321185	0.175533	0.1898	0.245979	0.0335097	0.159973	0.135239	0.338665	0.174488	0.0694096	
3.74849	0.243227	0.634339	13.4564	0.396793	0.189808	0.218746	1.42583	6.37564	4.00816	0.810251	0.329136	0.183246	0.220481	0.261086	0.0378097	0.168733	0.141994	0.359039	0.170451	0.0668947	
3.74873	0.248195	0.60451	15.5606	0.397668	0.195099	0.216427	1.53382	7.11595	4.62309	0.923236	0.327807	0.181703	0.248614	0.276466	0.0421096	0.177494	0.148754	0.374185	0.164805	0.0643798	
3.74897	0.253163	0.574693	17.5326	0.403413	0.200405	0.214123	1.66923	8.05937	5.40581	1.05757	0.326478	0.180161	0.276747	0.291855	0.0464095	0.186254	0.155514	0.382129	0.154911	0.0618649	
3.74922	0.254717	0.551644	19.0742	0.41224	0.207539	0.212212	1.83343	9.25511	6.41411	1.21432	0.32475	0.174701	0.302378	0.297028	0.0544469	0.201653	0.16507	0.379515	0.143808	0.0610632	
3.74946	0.256272	0.538169	19.8812	0.425949	0.214672	0.210316	2.02508	10.7563	7.70836	1.40461	0.323034	0.169254	0.320456	0.302216	0.0624961	0.217063	0.174622	0.366803	0.132717	0.0602615	
3.7497	0.257826	0.528882	19.7721	0.446964	0.221806	0.205643	2.2468	12.5951	9.34991	1.64747	0.321306	0.168435	0.331266	0.307388	0.0615354	0.236877	0.184177	0.349224	0.121347	0.0594598	
3.74995	0.25938	0.519608	18.7848	0.467978	0.228939	0.205898	2.48987	14.761	11.3861	1.95436	0.31959	0.167615	0.334523	0.312576	0.0605863	0.247884	0.193733	0.324444	0.109989	0.0586581	
3.75019	0.256858	0.501546	17.1516	0.489386	0.22789	0.213722	2.73864	17.164	13.8196	2.33935	0.325789	0.165916	0.331077	0.312553	0.0609378	0.241635	0.210464	0.299743	0.101637	0.056275	
3.75043	0.254335	0.483484	15.1886	0.510806	0.226845	0.221561	2.9539	19.5933	16.5709	2.81274	0.332	0.164229	0.317058	0.312538	0.061301	0.226591	0.2272	0.279369	0.0932962	0.0538918	
3.75068	0.251813	0.465421	13.163	0.537705	0.225796	0.231949	3.09526	21.7362	19.4333	3.37033	0.338211	0.162542	0.293409	0.312515	0.0616642	0.215951	0.245983	0.264764	0.0764255	0.0515087	
3.75092	0.24929	0.447371	11.2506	0.572721	0.224758	0.237431	3.14216	23.279	22.0864	3.98584	0.344422	0.160854	0.269761	0.3125	0.0620274	0.20531	0.260292	0.250171	0.0595659	0.0491256	
3.75116	0.240054	0.438995	9.53356	0.619302	0.224018	0.233078	3.09695	24.0093	24.1765	4.6034	0.347395	0.155853	0.248	0.313354	0.0686472	0.194544	0.260281	0.243421	0.0425954	0.0444362	
3.75141	0.230831	0.430618	8.03804	0.670754	0.223278	0.220539	2.98775	23.845	25.4053	5.13868	0.350367	0.150864	0.22624	0.314224	0.075267	0.183788	0.252811	0.236671	0.025636	0.0397578	
3.75165	0.221595	0.422241	6.76683	0.720278	0.219772	0.202759	2.84084	22.8273	25.6153	5.50211	0.35334	0.145874	0.213542	0.308434	0.0818867	0.173033	0.253452	0.229921	0.0228631	0.0435027	
3.75189	0.212372	0.413877	5.70441	0.769814	0.22118	0.184994	2.6665	21.1135	24.8299	5.66132	0.356313	0.140885	0.200845	0.298042	0.0885065	0.162278	0.246635	0.223182	0.0201012	0.0472586	
3.75214	0.206193	0.4055	4.82784	0.817208	0.228008	0.172443	2.46779	18.9247	23.2316	5.62278	0.359285	0.13974	0.18305	0.287918	0.0951262	0.145457	0.22509	0.220579	0.0237171	0.0560114	
3.75238	0.200027	0.397124	4.10905	0.869471	0.234833	0.164822	2.25384	16.5049	21.0918	5.41659	0.362258	0.138607	0.165254	0.277809	0.101746	0.128648	0.203545	0.217976	0.0273442	0.0647752	
3.75262	0.193849	0.388747	3.52811	0.93117	0.241966	0.15934	2.02541	14.08	18.6861	5.08523	0.36523	0.137475	0.147931	0.272026	0.108366	0.111839	0.181534	0.215824	0.0309601	0.0690472	
3.75287	0.187683	0.380383	3.05715	1.001	0.249115	0.15387	1.78786	11.8117	16.2501	4.67157	0.368215	0.136342	0.130608	0.266251	0.114997	0.0950293	0.159523	0.213683	0.0345871	0.0663017	
3.75311	0.177683	0.375696	2.67607	1.07817	0.252155	0.15131	1.55357	9.79556	13.9523	4.21985	0.370559	0.136932	0.112529	0.260551	0.117118	0.0826574	0.134621	0.22343	0.0425511	0.0628862	
