	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	
1.34493	3.24803	1.26274	0.262464	0.154882	0.131286	0.183777	0.101842	0.415839	0.341884	0.206996	0.118559	0.435141	0.560926	6.69263	13.3351	6.84545	0.229788	0.0959308	0.0516879	0.052643	
1.34517	3.12678	1.3571	0.269917	0.154674	0.135076	0.197266	0.0983247	0.367966	0.333759	0.220473	0.118196	0.480975	0.539604	7.8064	16.1128	8.29601	0.234933	0.0975591	0.0544534	0.0549739	
1.34542	3.0561	1.46562	0.275128	0.152421	0.138075	0.210112	0.0988948	0.328383	0.331006	0.235931	0.117538	0.533262	0.519943	9.19686	19.4257	10.0324	0.238426	0.103199	0.0566934	0.0556549	
1.34566	3.03352	1.59232	0.27899	0.148578	0.139536	0.219406	0.100251	0.296278	0.334011	0.252572	0.116028	0.590273	0.500842	10.8854	23.2775	12.0382	0.241975	0.111261	0.0607061	0.0559179	
1.3459	3.05563	1.73953	0.28238	0.144903	0.139725	0.225187	0.100223	0.272602	0.343154	0.269326	0.114538	0.647583	0.482067	12.8589	27.5342	14.2092	0.246331	0.119261	0.067772	0.0562108	
1.34615	3.11986	1.91007	0.286467	0.143071	0.138427	0.22773	0.0998911	0.257156	0.357274	0.286204	0.114242	0.696597	0.463083	15.0146	31.8047	16.3099	0.253114	0.125973	0.0762506	0.0539424	
1.34639	3.22574	2.10733	0.29347	0.143911	0.135337	0.224894	0.101208	0.246647	0.375504	0.302661	0.115243	0.728452	0.443227	17.1054	35.4605	18.0155	0.264391	0.132463	0.0838262	0.0487475	
1.34663	3.37537	2.33272	0.304332	0.147219	0.132145	0.216249	0.104547	0.237318	0.398198	0.31784	0.116905	0.738311	0.424173	18.7696	37.8328	19.0204	0.280655	0.138554	0.090028	0.0444162	
1.34688	3.57304	2.58715	0.317041	0.152631	0.130406	0.204874	0.108745	0.227594	0.42577	0.330647	0.120051	0.726976	0.409307	19.6504	38.3998	19.1294	0.299677	0.143061	0.0951469	0.0430946	
1.34712	3.82341	2.87454	0.328876	0.158484	0.129588	0.192575	0.112411	0.218064	0.457772	0.340884	0.126728	0.699944	0.3997	19.5177	36.9242	18.3173	0.317033	0.147253	0.0982173	0.0430006	
1.34736	4.13152	3.20285	0.339253	0.162244	0.128231	0.179535	0.114882	0.2098	0.494162	0.34901	0.136644	0.664969	0.393657	18.3644	33.6507	16.7437	0.329834	0.15295	0.0984398	0.0428678	
1.34761	4.50911	3.58377	0.348917	0.164104	0.126792	0.166856	0.115582	0.201412	0.536999	0.355949	0.146189	0.629394	0.390574	16.4413	29.2998	14.7059	0.340117	0.160046	0.0970412	0.0431698	
1.34785	4.97909	4.03199	0.35796	0.167071	0.127362	0.155907	0.113937	0.191167	0.588939	0.3644	0.151986	0.597385	0.391335	14.1498	24.7032	12.5372	0.353754	0.167169	0.0959868	0.0431383	
1.34809	5.57485	4.56901	0.365475	0.171536	0.129727	0.146575	0.110638	0.179647	0.651356	0.376951	0.15352	0.567976	0.395635	11.8599	20.4545	10.5087	0.374911	0.172755	0.0966608	0.0411262	
1.34834	6.34112	5.22916	0.3713	0.174802	0.133212	0.137837	0.107544	0.168478	0.725621	0.394452	0.151772	0.537974	0.402587	9.80112	16.8319	8.77485	0.402109	0.176612	0.099514	0.0366487	
1.34858	7.33403	6.06136	0.376102	0.176016	0.138396	0.129758	0.105597	0.158887	0.815891	0.418902	0.149162	0.505497	0.412815	8.06661	13.8878	7.37745	0.431144	0.180862	0.105619	0.0307635	
